date,sku_id,units_sold,revenue,unit_price,promo_flag
2026-04-06,SKU-035,2.0,78.04,39.02,0
2025-03-28,SKU-010,4.0,2368.96,592.24,0
2025-11-08,SKU-034,15.0,601.2,40.08,0
2024-05-03,SKU-004,2.0,760.68,380.34,0
2025-10-16,SKU-039,1.0,58.72,58.72,1
2025-02-16,SKU-044,7.0,875.14,125.02,0
2024-05-25,SKU-015,7.0,406.21,58.03,0
2025-12-19,SKU-035,3.0,92.25,30.75,1
2025-04-30,SKU-048,5.0,883.7,176.74,0
2025-04-20,SKU-006,10.0,1443.4,144.34,0
2025-10-21,SKU-050,0.0,0.0,200.32,0
2025-05-10,SKU-029,1.0,90.37,90.37,0
2025-09-17,SKU-052,8.0,1769.92,221.24,0
2024-03-28,SKU-032,13.0,1218.23,93.71,0
2025-07-12,SKU-009,1.0,148.6,148.6,0
2025-11-26,SKU-043,17.0,2084.88,122.64,1
2025-09-20,SKU-058,1.0,345.59,345.59,0
2025-10-22,SKU-057,1.0,83.34,83.34,0
2024-09-04,SKU-040,3.0,111.45,37.15,1
2026-08-10,SKU-024,9.0,225.0,25.0,1
2026-03-01,SKU-022,14.0,889.28,63.52,0
2026-02-16,SKU-001,5.0,736.45,147.29,1
2025-03-04,SKU-046,2.0,181.58,90.79,0
2025-03-24,SKU-013,12.0,957.48,79.79,0
2025-05-03,SKU-051,4.0,236.16,59.04,0
2024-03-10,SKU-036,4.0,193.72,48.43,0
2026-06-13,SKU-028,2.0,53.3,26.65,0
2026-01-27,SKU-031,14.0,1994.72,142.48,0
2025-05-27,SKU-053,23.0,1497.53,65.11,1
2024-12-03,SKU-011,2.0,441.68,220.84,0
2024-03-28,SKU-010,7.0,4145.68,592.24,0
2024-01-18,SKU-015,5.0,290.15,58.03,0
2026-02-01,SKU-017,1.0,44.17,44.17,0
2024-06-23,SKU-058,3.0,1036.77,345.59,0
2024-04-12,SKU-034,12.0,480.96,40.08,0
2025-04-23,SKU-008,2.0,742.4,371.2,0
2025-03-30,SKU-022,14.0,889.28,63.52,0
2025-02-11,SKU-003,4.0,1071.8,267.95,0
2026-03-25,SKU-051,2.0,118.08,59.04,0
2026-02-03,SKU-027,3.0,103.83,34.61,0
2026-05-21,SKU-048,6.0,1060.44,176.74,0
2025-12-12,SKU-043,16.0,2591.84,161.99,0
2024-08-01,SKU-021,2.0,91.7,45.85,0
2024-03-24,SKU-026,6.0,445.62,74.27,0
2025-02-13,SKU-046,3.0,272.37,90.79,0
2026-06-05,SKU-038,3.0,249.36,83.12,0
2024-02-06,SKU-026,4.0,297.08,74.27,0
2025-06-15,SKU-037,4.0,277.2,69.3,0
2025-06-19,SKU-028,2.0,53.3,26.65,0
2025-12-22,SKU-019,10.0,600.5,60.05,1
2025-03-14,SKU-015,8.0,464.24,58.03,0
2024-03-29,SKU-060,16.0,3098.08,193.63,0
2024-04-30,SKU-037,6.0,415.8,69.3,0
2025-07-31,SKU-018,17.0,1286.9,75.7,0
2025-05-25,SKU-003,6.0,1607.7,267.95,0
2024-08-31,SKU-006,10.0,1443.4,144.34,0
2024-06-20,SKU-001,1.0,185.03,185.03,0
2025-02-28,SKU-046,1.0,90.79,90.79,0
2024-05-14,SKU-046,3.0,272.37,90.79,0
2026-05-30,SKU-027,4.0,138.44,34.61,0
2026-06-11,SKU-038,2.0,166.24,83.12,0
2024-09-24,SKU-032,16.0,1499.36,93.71,0
2025-09-23,SKU-027,2.0,69.22,34.61,0
2026-06-26,SKU-004,3.0,1141.02,380.34,0
2026-07-07,SKU-043,16.0,2072.8,129.55,1
2026-06-30,SKU-007,9.0,3783.33,420.37,0
2024-03-02,SKU-034,14.0,561.12,40.08,0
2024-08-21,SKU-045,2.0,360.12,180.06,0
2026-01-22,SKU-022,13.0,825.76,63.52,0
2025-04-15,SKU-027,1.0,34.61,34.61,0
2024-12-27,SKU-044,3.0,375.06,125.02,0
2024-05-13,SKU-004,1.0,380.34,380.34,0
2026-03-24,SKU-017,1.0,44.17,44.17,0
2024-09-28,SKU-011,2.0,441.68,220.84,0
2026-01-20,SKU-006,13.0,1876.42,144.34,0
2024-09-08,SKU-013,19.0,1191.3,62.7,1
2026-01-06,SKU-045,4.0,720.24,180.06,0
2025-01-21,SKU-047,1.0,46.3,46.3,0
2024-05-30,SKU-018,7.0,529.9,75.7,0
2024-10-19,SKU-044,6.0,750.12,125.02,0
2026-04-02,SKU-017,1.0,44.17,44.17,0
2026-08-19,SKU-022,13.0,636.48,48.96,1
2024-10-30,SKU-048,7.0,1237.18,176.74,0
2025-05-09,SKU-009,2.0,297.2,148.6,0
2024-10-24,SKU-026,6.0,445.62,74.27,0
2024-03-29,SKU-001,2.0,370.06,185.03,0
2024-05-31,SKU-027,6.0,207.66,34.61,0
2024-09-08,SKU-010,5.0,2513.7,502.74,1
2024-11-07,SKU-013,17.0,1356.43,79.79,0
2025-09-09,SKU-023,1.0,54.91,54.91,1
2026-04-10,SKU-043,7.0,1133.93,161.99,0
2026-01-14,SKU-039,1.0,76.54,76.54,0
2025-08-13,SKU-035,2.0,66.4,33.2,1
2026-08-19,SKU-047,2.0,81.42,40.71,1
2025-12-24,SKU-046,2.0,159.68,79.84,1
2024-03-09,SKU-006,14.0,2020.76,144.34,0
2024-07-14,SKU-020,4.0,274.28,68.57,0
2025-05-20,SKU-027,7.0,242.27,34.61,0
2026-01-05,SKU-029,2.0,180.74,90.37,0
2025-10-30,SKU-030,1.0,35.99,35.99,0
2026-08-12,SKU-028,2.0,40.66,20.33,1
2025-09-07,SKU-044,3.0,375.06,125.02,0
2025-05-01,SKU-002,4.0,737.44,184.36,0
2025-04-20,SKU-024,1.0,29.18,29.18,0
2026-08-25,SKU-004,2.0,760.68,380.34,0
2024-10-24,SKU-051,1.0,59.04,59.04,0
2026-05-31,SKU-021,3.0,137.55,45.85,0
2026-05-27,SKU-030,2.0,71.98,35.99,0
2024-03-13,SKU-056,1.0,216.25,216.25,0
2024-07-17,SKU-006,12.0,1732.08,144.34,0
2026-08-19,SKU-038,3.0,202.26,67.42,1
2024-12-09,SKU-043,12.0,1943.88,161.99,0
2026-06-14,SKU-001,3.0,555.09,185.03,0
2026-04-30,SKU-023,3.0,219.39,73.13,0
2026-03-14,SKU-030,2.0,71.98,35.99,0
2025-05-30,SKU-018,11.0,832.7,75.7,0
2025-02-20,SKU-047,1.0,46.3,46.3,0
2024-06-19,SKU-027,3.0,103.83,34.61,0
2024-03-16,SKU-004,6.0,1754.4,292.4,1
2025-01-04,SKU-026,5.0,371.35,74.27,0
2025-08-22,SKU-048,2.0,353.48,176.74,0
2026-03-31,SKU-032,11.0,1030.81,93.71,0
2025-05-31,SKU-018,10.0,593.1,59.31,1
2024-07-16,SKU-027,0.0,103.83,34.61,0
2024-06-30,SKU-037,1.0,69.3,69.3,0
2024-05-08,SKU-033,12.0,798.72,66.56,0
2025-11-23,SKU-029,2.0,140.04,70.02,1
2024-10-30,SKU-049,3.0,417.99,139.33,0
2026-01-17,SKU-023,2.0,146.26,73.13,0
2026-04-15,SKU-006,12.0,1732.08,144.34,0
2024-04-25,SKU-024,4.0,116.72,29.18,0
2025-08-16,SKU-014,18.0,259.92,14.44,1
2025-03-01,SKU-038,1.0,83.12,83.12,0
2024-08-27,SKU-042,6.0,343.2,57.2,0
2025-04-26,SKU-052,4.0,884.96,221.24,0
2025-03-12,SKU-007,8.0,3362.96,420.37,0
2024-02-05,SKU-024,1.0,29.18,29.18,0
2025-08-23,SKU-007,7.0,2942.59,420.37,0
2026-05-22,SKU-048,4.0,706.96,176.74,0
2026-08-20,SKU-011,1.0,193.79,193.79,1
2025-05-31,SKU-037,6.0,318.24,53.04,1
2025-02-24,SKU-008,1.0,371.2,371.2,0
2025-01-20,SKU-051,3.0,177.12,59.04,0
2026-06-29,SKU-020,9.0,617.13,68.57,0
2025-04-23,SKU-031,5.0,712.4,142.48,0
2025-05-04,SKU-022,11.0,698.72,63.52,0
2025-06-30,SKU-034,18.0,721.44,40.08,0
2024-08-07,SKU-033,12.0,798.72,66.56,0
2024-09-07,SKU-056,1.0,186.68,186.68,1
2026-05-22,SKU-055,2.0,377.94,188.97,0
2024-09-09,SKU-037,1.0,57.26,57.26,1
2025-04-18,SKU-027,3.0,103.83,34.61,0
2024-07-29,SKU-057,5.0,416.7,83.34,0
2026-05-28,SKU-012,3.0,687.6,229.2,0
2024-10-05,SKU-051,4.0,236.16,59.04,0
2024-11-14,SKU-048,2.0,353.48,176.74,0
2026-02-04,SKU-024,7.0,204.26,29.18,0
2025-07-14,SKU-007,10.0,4203.7,420.37,0
2025-11-28,SKU-033,29.0,1452.61,50.09,1
2024-04-17,SKU-056,1.0,216.25,216.25,0
2026-08-18,SKU-027,9.0,237.6,26.4,1
2024-05-21,SKU-028,2.0,53.3,26.65,0
2025-06-21,SKU-040,1.0,43.75,43.75,0
2024-02-22,SKU-051,2.0,118.08,59.04,0
2026-03-15,SKU-037,6.0,367.68,61.28,1
2024-05-25,SKU-028,1.0,26.65,26.65,0
2025-09-30,SKU-043,7.0,1133.93,161.99,0
2026-07-28,SKU-031,14.0,1994.72,142.48,0
2024-06-19,SKU-020,8.0,548.56,68.57,0
2025-08-25,SKU-053,25.0,2156.0,86.24,0
2025-02-26,SKU-051,3.0,177.12,59.04,0
2026-05-13,SKU-009,2.0,297.2,148.6,0
2024-04-24,SKU-024,4.0,116.72,29.18,0
2026-05-09,SKU-059,4.0,884.24,221.06,0
2024-07-19,SKU-010,7.0,4145.68,592.24,0
2025-02-14,SKU-047,1.0,46.3,46.3,0
2025-11-02,SKU-024,3.0,87.54,29.18,0
2026-04-17,SKU-022,19.0,1206.88,63.52,0
2025-06-27,SKU-035,3.0,117.06,39.02,0
2024-12-17,SKU-048,15.0,2051.85,136.79,1
2024-06-06,SKU-036,13.0,629.59,48.43,0
2026-06-16,SKU-028,2.0,53.3,26.65,0
2024-12-24,SKU-041,1.0,50.15,50.15,1
2025-09-11,SKU-047,1.0,46.3,46.3,0
2025-02-12,SKU-060,5.0,968.15,193.63,0
2025-01-04,SKU-025,7.0,637.35,91.05,0
2025-03-18,SKU-022,25.0,1238.75,49.55,1
2024-07-09,SKU-005,3.0,1471.8,490.6,0
2026-08-07,SKU-046,1.0,90.79,90.79,0
2025-12-08,SKU-025,7.0,637.35,91.05,0
2024-06-02,SKU-057,5.0,416.7,83.34,0
2024-07-17,SKU-025,13.0,1183.65,91.05,0
2024-03-05,SKU-007,7.0,2942.59,420.37,0
2025-07-30,SKU-026,5.0,371.35,74.27,0
2026-07-05,SKU-034,20.0,706.8,35.34,1
2025-08-15,SKU-033,27.0,1612.44,59.72,1
2025-10-26,SKU-024,4.0,116.72,29.18,0
2024-02-08,SKU-019,2.0,151.14,75.57,0
2026-04-28,SKU-002,2.0,368.72,184.36,0
2026-04-01,SKU-005,3.0,1471.8,490.6,0
2026-02-13,SKU-003,6.0,1607.7,267.95,0
2025-05-25,SKU-054,1.0,217.3,217.3,0
2026-02-06,SKU-060,3.0,580.89,193.63,0
2026-01-07,SKU-058,1.0,345.59,345.59,0
2024-08-07,SKU-003,8.0,2143.6,267.95,0
2025-07-11,SKU-016,11.0,309.65,28.15,0
2024-02-27,SKU-008,1.0,371.2,371.2,0
2025-03-29,SKU-002,2.0,368.72,184.36,0
2025-01-15,SKU-001,2.0,370.06,185.03,0
2025-02-28,SKU-014,22.0,392.7,17.85,0
2025-11-03,SKU-028,1.0,26.65,26.65,0
2025-04-08,SKU-040,2.0,87.5,43.75,0
2025-12-18,SKU-032,31.0,2285.32,73.72,1
2024-12-01,SKU-020,9.0,617.13,68.57,0
2024-10-07,SKU-047,2.0,92.6,46.3,0
2026-02-15,SKU-001,3.0,555.09,185.03,0
2026-04-30,SKU-012,5.0,1146.0,229.2,0
2025-12-02,SKU-005,2.0,981.2,490.6,0
2024-06-24,SKU-025,9.0,819.45,91.05,0
2026-07-07,SKU-010,13.0,6793.67,522.59,1
2024-10-28,SKU-010,14.0,8291.36,592.24,0
2026-05-26,SKU-021,1.0,35.34,35.34,1
2025-07-01,SKU-054,5.0,969.35,193.87,1
2025-08-08,SKU-054,5.0,1086.5,217.3,0
2024-05-26,SKU-047,1.0,46.3,46.3,0
2025-01-18,SKU-047,1.0,46.3,46.3,0
2024-08-26,SKU-049,1.0,139.33,139.33,0
2026-08-04,SKU-060,15.0,2904.45,193.63,0
2025-02-22,SKU-033,11.0,732.16,66.56,0
2026-03-24,SKU-060,14.0,2710.82,193.63,0
2026-02-08,SKU-053,8.0,689.92,86.24,0
2026-03-06,SKU-055,1.0,188.97,188.97,0
2026-02-06,SKU-006,11.0,1587.74,144.34,0
2026-02-02,SKU-058,2.0,691.18,345.59,0
2024-01-17,SKU-025,13.0,1183.65,91.05,0
2026-04-16,SKU-054,1.0,217.3,217.3,0
2025-09-14,SKU-028,1.0,26.65,26.65,0
2024-02-24,SKU-048,3.0,530.22,176.74,0
2025-03-15,SKU-042,16.0,747.04,46.69,1
2025-01-05,SKU-019,2.0,151.14,75.57,0
2025-10-15,SKU-017,1.0,33.79,33.79,1
2025-05-24,SKU-054,5.0,1086.5,217.3,0
2024-07-21,SKU-003,3.0,803.85,267.95,0
2026-06-19,SKU-046,2.0,181.58,90.79,0
2025-08-15,SKU-037,3.0,175.56,58.52,1
2025-02-02,SKU-014,12.0,214.2,17.85,0
2025-12-17,SKU-052,1.0,191.07,191.07,1
2025-07-06,SKU-020,10.0,519.3,51.93,1
2026-05-22,SKU-032,11.0,1030.81,93.71,0
2025-11-11,SKU-024,3.0,87.54,29.18,0
2025-04-11,SKU-022,12.0,762.24,63.52,0
2024-11-30,SKU-060,15.0,2421.3,161.42,1
2024-08-19,SKU-048,11.0,1574.1,143.1,1
2025-10-06,SKU-002,3.0,553.08,184.36,0
2024-12-05,SKU-027,4.0,138.44,34.61,0
2025-07-11,SKU-038,2.0,166.24,83.12,0
2026-01-09,SKU-033,9.0,599.04,66.56,0
2026-03-05,SKU-020,3.0,205.71,68.57,0
2024-05-20,SKU-027,6.0,207.66,34.61,0
2025-04-27,SKU-010,6.0,3553.44,592.24,0
2024-03-10,SKU-048,6.0,1060.44,176.74,0
2025-03-15,SKU-059,7.0,1299.9,185.7,1
2026-05-20,SKU-014,9.0,160.65,17.85,0
2024-08-03,SKU-040,2.0,87.5,43.75,0
2025-12-21,SKU-038,6.0,384.84,64.14,1
2025-06-08,SKU-029,1.0,90.37,90.37,0
2024-03-23,SKU-019,1.0,75.57,75.57,0
2026-01-03,SKU-025,20.0,1401.2,70.06,1
2025-08-27,SKU-006,8.0,1154.72,144.34,0
2024-06-02,SKU-036,16.0,774.88,48.43,0
2024-08-10,SKU-041,1.0,52.44,52.44,1
2026-06-18,SKU-051,5.0,295.2,59.04,0
2024-01-20,SKU-034,9.0,360.72,40.08,0
2026-08-28,SKU-007,11.0,4624.07,420.37,0
2026-08-14,SKU-002,5.0,798.95,159.79,1
2025-07-25,SKU-010,8.0,4737.92,592.24,0
2024-11-12,SKU-010,10.0,5922.4,592.24,0
2026-08-18,SKU-050,1.0,169.55,169.55,1
2026-03-18,SKU-052,8.0,1365.52,170.69,1
2026-07-03,SKU-014,26.0,356.98,13.73,1
2025-11-12,SKU-026,12.0,891.24,74.27,0
2025-04-04,SKU-023,1.0,73.13,73.13,0
2024-04-28,SKU-046,3.0,272.37,90.79,0
2025-09-03,SKU-017,1.0,44.17,44.17,0
2025-11-18,SKU-055,1.0,188.97,188.97,0
2025-08-16,SKU-028,1.0,20.38,20.38,1
2026-08-09,SKU-037,4.0,277.2,69.3,0
2024-11-19,SKU-049,1.0,139.33,139.33,0
2025-09-07,SKU-054,1.0,217.3,217.3,0
2024-04-25,SKU-027,7.0,242.27,34.61,0
2024-12-30,SKU-001,4.0,740.12,185.03,0
2025-03-27,SKU-014,23.0,410.55,17.85,0
2025-10-16,SKU-056,1.0,165.68,165.68,1
2025-05-22,SKU-005,3.0,1471.8,490.6,0
2025-07-01,SKU-030,1.0,32.02,32.02,1
2025-05-01,SKU-020,12.0,822.84,68.57,0
2024-07-27,SKU-058,2.0,691.18,345.59,0
2025-04-07,SKU-024,6.0,175.08,29.18,0
2024-04-30,SKU-003,4.0,1071.8,267.95,0
2024-06-26,SKU-026,9.0,668.43,74.27,0
2024-11-25,SKU-052,6.0,1004.46,167.41,1
2026-08-05,SKU-038,3.0,249.36,83.12,0
2024-09-16,SKU-051,3.0,177.12,59.04,0
2025-10-01,SKU-021,1.0,45.85,45.85,0
2025-03-05,SKU-047,1.0,46.3,46.3,0
2025-08-28,SKU-044,2.0,250.04,125.02,0
2024-11-30,SKU-034,26.0,920.4,35.4,1
2024-09-21,SKU-058,1.0,345.59,345.59,0
2025-12-25,SKU-040,4.0,132.48,33.12,1
2024-06-28,SKU-026,8.0,594.16,74.27,0
2025-04-09,SKU-038,5.0,415.6,83.12,0
2025-10-30,SKU-038,1.0,83.12,83.12,0
2024-06-13,SKU-033,14.0,931.84,66.56,0
2025-08-16,SKU-031,14.0,1688.4,120.6,1
2025-10-28,SKU-033,11.0,732.16,66.56,0
2026-04-28,SKU-050,1.0,200.32,200.32,0
2026-01-27,SKU-050,1.0,200.32,200.32,0
2026-01-27,SKU-013,8.0,638.32,79.79,0
2024-03-01,SKU-021,0.0,45.85,45.85,0
2025-11-24,SKU-022,23.0,1113.66,48.42,1
2026-08-22,SKU-021,2.0,91.7,45.85,0
2026-06-20,SKU-052,7.0,1548.68,221.24,0
2024-11-08,SKU-004,1.0,380.34,380.34,0
2025-06-30,SKU-013,14.0,1117.06,79.79,0
2025-01-23,SKU-012,2.0,458.4,229.2,0
2025-02-19,SKU-003,13.0,3002.61,230.97,1
2025-10-18,SKU-054,1.0,217.3,217.3,0
2025-12-26,SKU-053,6.0,517.44,86.24,0
2025-10-24,SKU-034,18.0,721.44,40.08,0
2025-08-12,SKU-026,7.0,447.58,63.94,1
2026-04-28,SKU-038,5.0,415.6,83.12,0
2025-09-18,SKU-034,14.0,561.12,40.08,0
2024-07-15,SKU-026,12.0,891.24,74.27,0
2026-05-13,SKU-046,1.0,90.79,90.79,0
2025-03-12,SKU-036,7.0,339.01,48.43,0
2024-12-31,SKU-060,6.0,1161.78,193.63,0
2024-01-21,SKU-060,8.0,1549.04,193.63,0
2025-08-13,SKU-031,13.0,1547.13,119.01,1
2024-05-01,SKU-028,1.0,26.65,26.65,0
2026-01-02,SKU-025,27.0,1923.21,71.23,1
2025-01-10,SKU-012,2.0,458.4,229.2,0
2024-10-20,SKU-037,5.0,346.5,69.3,0
2024-04-19,SKU-045,1.0,180.06,180.06,0
2025-08-25,SKU-012,2.0,458.4,229.2,0
2024-06-02,SKU-033,0.0,798.72,66.56,0
2024-12-28,SKU-038,3.0,249.36,83.12,0
2026-06-24,SKU-054,5.0,1086.5,217.3,0
2025-09-18,SKU-052,7.0,1548.68,221.24,0
2025-11-24,SKU-015,10.0,478.1,47.81,1
2026-08-16,SKU-023,1.0,55.78,55.78,1
2026-05-30,SKU-060,9.0,1742.67,193.63,0
2025-04-29,SKU-051,1.0,59.04,59.04,0
2024-12-03,SKU-037,5.0,346.5,69.3,0
2026-02-13,SKU-047,1.0,46.3,46.3,0
2025-10-20,SKU-051,10.0,590.4,59.04,0
2025-02-08,SKU-010,6.0,3553.44,592.24,0
2024-04-22,SKU-011,2.0,441.68,220.84,0
2025-10-08,SKU-020,8.0,548.56,68.57,0
2024-07-07,SKU-026,7.0,405.86,57.98,1
2026-07-18,SKU-002,4.0,737.44,184.36,0
2024-04-09,SKU-027,2.0,69.22,34.61,0
2024-12-06,SKU-060,8.0,1549.04,193.63,0
2025-08-01,SKU-058,6.0,2073.54,345.59,0
2026-05-15,SKU-050,1.0,200.32,200.32,0
2025-09-21,SKU-014,12.0,214.2,17.85,0
2026-06-01,SKU-053,22.0,1897.28,86.24,0
2025-02-24,SKU-052,2.0,442.48,221.24,0
2025-01-14,SKU-033,15.0,998.4,66.56,0
2025-08-06,SKU-016,15.0,422.25,28.15,0
2024-09-30,SKU-021,1.0,45.85,45.85,0
2025-02-19,SKU-034,22.0,664.84,30.22,1
2025-01-01,SKU-060,6.0,914.82,152.47,1
2024-03-16,SKU-015,4.0,183.0,45.75,1
2026-07-05,SKU-015,12.0,588.6,49.05,1
2025-12-22,SKU-049,3.0,328.86,109.62,1
2026-04-06,SKU-028,1.0,26.65,26.65,0
2025-06-06,SKU-059,5.0,1105.3,221.06,0
2026-03-12,SKU-032,9.0,843.39,93.71,0
2025-02-08,SKU-034,10.0,400.8,40.08,0
2025-05-09,SKU-024,3.0,87.54,29.18,0
2024-04-24,SKU-048,3.0,530.22,176.74,0
2025-05-04,SKU-051,2.0,118.08,59.04,0
2026-04-29,SKU-055,2.0,377.94,188.97,0
2026-01-01,SKU-011,3.0,569.28,189.76,1
2026-07-08,SKU-035,1.0,39.02,39.02,0
2025-08-09,SKU-007,10.0,4203.7,420.37,0
2025-11-19,SKU-020,8.0,548.56,68.57,0
2026-04-11,SKU-056,0.0,0.0,216.25,0
2024-11-11,SKU-018,13.0,984.1,75.7,0
2025-04-16,SKU-051,4.0,236.16,59.04,0
2024-06-09,SKU-051,5.0,295.2,59.04,0
2025-05-11,SKU-058,6.0,2073.54,345.59,0
2025-10-21,SKU-016,13.0,365.95,28.15,0
2026-05-05,SKU-039,2.0,153.08,76.54,0
2024-08-13,SKU-033,17.0,992.46,58.38,1
2024-05-18,SKU-051,3.0,177.12,59.04,0
2025-11-08,SKU-049,1.0,139.33,139.33,0
2025-04-17,SKU-010,4.0,2368.96,592.24,0
2025-05-09,SKU-052,5.0,1106.2,221.24,0
2024-07-12,SKU-004,1.0,380.34,380.34,0
2024-03-31,SKU-014,14.0,249.9,17.85,0
2025-01-16,SKU-031,7.0,997.36,142.48,0
2026-07-01,SKU-006,15.0,1830.9,122.06,1
2024-05-30,SKU-001,3.0,555.09,185.03,0
2024-04-19,SKU-013,12.0,957.48,79.79,0
2024-08-16,SKU-034,30.0,1023.6,34.12,1
2026-03-04,SKU-030,5.0,179.95,35.99,0
2025-01-06,SKU-027,4.0,138.44,34.61,0
2024-08-31,SKU-044,5.0,625.1,125.02,0
2025-08-24,SKU-030,3.0,107.97,35.99,0
2025-01-02,SKU-044,7.0,687.75,98.25,1
2025-05-31,SKU-024,7.0,182.0,26.0,1
2026-03-16,SKU-024,4.0,100.64,25.16,1
2026-08-06,SKU-046,2.0,181.58,90.79,0
2025-06-16,SKU-040,2.0,87.5,43.75,0
2024-07-31,SKU-057,3.0,250.02,83.34,0
2024-11-16,SKU-051,3.0,177.12,59.04,0
2026-05-28,SKU-055,7.0,1322.79,188.97,0
2024-08-26,SKU-016,14.0,394.1,28.15,0
2026-03-26,SKU-021,2.0,91.7,45.85,0
2026-04-15,SKU-047,1.0,46.3,46.3,0
2024-12-20,SKU-052,4.0,703.76,175.94,1
2024-03-16,SKU-008,3.0,850.59,283.53,1
2026-07-01,SKU-002,5.0,773.3,154.66,1
2025-08-31,SKU-001,5.0,925.15,185.03,0
2024-11-20,SKU-031,10.0,1424.8,142.48,0
2025-09-06,SKU-051,1.0,59.04,59.04,0
2025-10-07,SKU-005,4.0,1962.4,490.6,0
2025-12-12,SKU-003,6.0,1607.7,267.95,0
2024-08-03,SKU-025,9.0,819.45,91.05,0
2026-03-23,SKU-026,5.0,371.35,74.27,0
2024-12-14,SKU-031,13.0,1852.24,142.48,0
2024-07-30,SKU-057,2.0,166.68,83.34,0
2024-11-13,SKU-015,12.0,696.36,58.03,0
2025-08-22,SKU-057,5.0,416.7,83.34,0
2025-10-19,SKU-042,7.0,400.4,57.2,0
2026-04-03,SKU-036,17.0,823.31,48.43,0
2026-04-11,SKU-004,2.0,760.68,380.34,0
2024-08-11,SKU-019,6.0,368.1,61.35,1
2025-11-27,SKU-004,1.0,311.26,311.26,1
2026-07-25,SKU-031,7.0,997.36,142.48,0
2024-01-22,SKU-024,4.0,116.72,29.18,0
2024-11-04,SKU-007,5.0,2101.85,420.37,0
2024-03-03,SKU-052,6.0,1327.44,221.24,0
2025-02-28,SKU-015,13.0,754.39,58.03,0
2024-10-02,SKU-013,14.0,1117.06,79.79,0
2025-10-20,SKU-005,1.0,490.6,490.6,0
2025-11-27,SKU-002,7.0,1119.79,159.97,1
2024-11-12,SKU-008,1.0,371.2,371.2,0
2026-02-06,SKU-030,2.0,71.98,35.99,0
2026-08-18,SKU-042,7.0,318.15,45.45,1
2024-06-15,SKU-051,4.0,236.16,59.04,0
2024-08-27,SKU-059,8.0,1768.48,221.06,0
2026-01-02,SKU-051,2.0,92.62,46.31,1
2024-11-21,SKU-033,10.0,665.6,66.56,0
2025-05-25,SKU-006,11.0,1587.74,144.34,0
2026-01-06,SKU-005,0.0,490.6,490.6,0
2026-03-05,SKU-036,18.0,871.74,48.43,0
2026-08-23,SKU-012,2.0,458.4,229.2,0
2025-10-27,SKU-041,1.0,59.71,59.71,0
2024-06-02,SKU-053,18.0,1552.32,86.24,0
2025-09-07,SKU-058,5.0,1727.95,345.59,0
2024-07-03,SKU-024,3.0,77.46,25.82,1
2026-04-18,SKU-037,3.0,207.9,69.3,0
2026-05-03,SKU-005,3.0,1471.8,490.6,0
2025-09-23,SKU-031,14.0,1994.72,142.48,0
2024-08-24,SKU-040,2.0,87.5,43.75,0
2026-02-08,SKU-043,12.0,1943.88,161.99,0
2025-06-13,SKU-024,8.0,233.44,29.18,0
2026-05-20,SKU-045,1.0,180.06,180.06,0
2025-05-19,SKU-048,4.0,706.96,176.74,0
2025-11-28,SKU-003,8.0,1685.6,210.7,1
2024-05-22,SKU-058,4.0,1382.36,345.59,0
2024-08-11,SKU-044,3.0,332.19,110.73,1
2026-03-30,SKU-014,15.0,267.75,17.85,0
2026-01-27,SKU-037,2.0,138.6,69.3,0
2026-04-01,SKU-012,3.0,687.6,229.2,0
2026-06-16,SKU-033,21.0,1397.76,66.56,0
2026-04-30,SKU-058,2.0,691.18,345.59,0
2025-11-05,SKU-058,3.0,1036.77,345.59,0
2024-03-11,SKU-047,1.0,46.3,46.3,0
2025-10-03,SKU-055,2.0,377.94,188.97,0
2025-09-19,SKU-056,1.0,216.25,216.25,0
2025-03-20,SKU-014,25.0,353.5,14.14,1
2024-07-17,SKU-005,2.0,981.2,490.6,0
2025-12-23,SKU-044,4.0,449.96,112.49,1
2024-12-17,SKU-034,43.0,1311.5,30.5,1
2024-02-24,SKU-016,18.0,506.7,28.15,0
2025-04-02,SKU-046,3.0,272.37,90.79,0
2025-10-08,SKU-004,6.0,2282.04,380.34,0
2026-01-15,SKU-006,7.0,1010.38,144.34,0
2026-05-17,SKU-007,11.0,4624.07,420.37,0
2026-04-27,SKU-031,18.0,2564.64,142.48,0
2025-06-23,SKU-031,4.0,569.92,142.48,0
2026-08-02,SKU-039,1.0,76.54,76.54,0
2026-03-23,SKU-051,2.0,118.08,59.04,0
2024-12-26,SKU-044,8.0,1000.16,125.02,0
2025-07-21,SKU-060,15.0,2904.45,193.63,0
2026-07-01,SKU-019,6.0,344.82,57.47,1
2024-11-23,SKU-021,5.0,178.0,35.6,1
2024-08-24,SKU-037,7.0,485.1,69.3,0
2024-11-12,SKU-042,10.0,572.0,57.2,0
2024-03-21,SKU-040,1.0,34.49,34.49,1
2026-07-09,SKU-014,12.0,214.2,17.85,0
2026-03-17,SKU-044,9.0,966.06,107.34,1
2026-06-06,SKU-013,13.0,1037.27,79.79,0
2025-02-21,SKU-011,2.0,441.68,220.84,0
2026-03-29,SKU-014,23.0,410.55,17.85,0
2026-05-26,SKU-005,7.0,2985.99,426.57,1
2026-07-07,SKU-022,21.0,1156.68,55.08,1
2026-07-03,SKU-045,4.0,589.76,147.44,1
2025-07-17,SKU-042,8.0,457.6,57.2,0
