date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-04-15,SKU-044,67.0,0,18,49
2024-04-15,SKU-045,14.0,146,24,30
2024-04-15,SKU-046,134.0,0,17,25
2024-04-15,SKU-047,11.0,127,27,25
2024-04-15,SKU-048,43.0,123,24,107
2024-04-15,SKU-051,52.0,113,20,60
2024-04-15,SKU-052,60.0,64,23,134
2024-04-15,SKU-053,37.0,52,23,296
2024-04-15,SKU-056,129.0,0,29,26
2024-04-15,SKU-057,90.0,0,31,82
2024-04-15,SKU-058,82.0,0,25,70
2024-04-15,SKU-060,0.0,58,15,177
2024-04-22,SKU-001,107.0,0,21,55
2024-04-22,SKU-003,67.0,135,25,161
2024-04-22,SKU-004,84.0,0,29,69
2024-04-22,SKU-005,123.0,0,24,51
2024-04-22,SKU-006,36.0,103,28,307
2024-04-22,SKU-007,0.0,149,38,276
2024-04-22,SKU-008,28.0,71,31,37
2024-04-22,SKU-010,101.0,103,27,121
2024-04-22,SKU-011,52.0,0,25,27
2024-04-22,SKU-012,70.0,50,41,103
2024-04-22,SKU-013,107.0,144,14,181
2024-04-22,SKU-014,127.0,0,7,94
2024-04-22,SKU-015,65.0,92,11,72
2024-04-22,SKU-016,118.0,99,11,151
2024-04-22,SKU-018,59.0,117,8,75
2024-04-22,SKU-019,29.0,0,8,25
2024-04-22,SKU-020,80.0,61,12,100
2024-04-22,SKU-021,31.0,0,14,28
2024-04-22,SKU-024,47.0,0,11,44
2024-04-22,SKU-025,205.0,0,12,131
2024-04-22,SKU-026,60.0,59,10,76
2024-04-22,SKU-027,102.0,0,7,31
2024-04-22,SKU-028,10.0,52,17,16
2024-04-22,SKU-032,22.0,132,19,264
2024-04-22,SKU-033,0.0,127,18,208
2024-04-22,SKU-034,222.0,0,13,208
2024-04-22,SKU-036,111.0,79,17,190
2024-04-22,SKU-037,33.0,97,16,54
2024-04-22,SKU-038,107.0,0,19,57
2024-04-22,SKU-040,37.0,0,15,22
2024-04-22,SKU-041,101.0,0,26,8
2024-04-22,SKU-044,52.0,0,18,49
2024-04-22,SKU-045,8.0,146,24,30
2024-04-22,SKU-046,129.0,0,17,25
2024-04-22,SKU-047,134.0,0,27,25
2024-04-22,SKU-048,147.0,0,24,107
2024-04-22,SKU-051,33.0,113,20,60
2024-04-22,SKU-052,98.0,82,23,134
2024-04-22,SKU-053,0.0,52,23,296
2024-04-22,SKU-056,127.0,0,29,26
2024-04-22,SKU-057,79.0,78,31,82
2024-04-22,SKU-058,65.0,59,25,70
2024-04-22,SKU-060,3.0,93,15,177
2024-04-29,SKU-001,95.0,0,21,55
2024-04-29,SKU-003,36.0,135,25,161
2024-04-29,SKU-004,75.0,0,29,69
2024-04-29,SKU-005,113.0,0,24,51
2024-04-29,SKU-006,0.0,103,28,307
2024-04-29,SKU-007,0.0,149,38,276
2024-04-29,SKU-008,21.0,71,31,37
2024-04-29,SKU-010,81.0,103,27,121
2024-04-29,SKU-011,44.0,0,25,27
2024-04-29,SKU-012,47.0,50,41,103
2024-04-29,SKU-013,46.0,144,14,181
2024-04-29,SKU-014,66.0,78,7,94
2024-04-29,SKU-015,128.0,0,11,72
2024-04-29,SKU-016,,0,11,151
2024-04-29,SKU-018,129.0,0,8,75
2024-04-29,SKU-019,24.0,73,8,25
2024-04-29,SKU-020,104.0,0,12,100
2024-04-29,SKU-021,25.0,126,14,28
2024-04-29,SKU-024,26.0,78,11,44
2024-04-29,SKU-025,162.0,0,12,131
2024-04-29,SKU-026,80.0,0,10,76
2024-04-29,SKU-027,73.0,0,7,31
2024-04-29,SKU-028,53.0,0,17,16
2024-04-29,SKU-032,0.0,132,19,264
2024-04-29,SKU-033,76.0,62,18,208
2024-04-29,SKU-034,153.0,83,13,208
2024-04-29,SKU-036,61.0,79,17,190
2024-04-29,SKU-037,117.0,0,16,54
2024-04-29,SKU-038,93.0,0,19,57
2024-04-29,SKU-040,32.0,0,15,22
2024-04-29,SKU-041,98.0,0,26,8
2024-04-29,SKU-044,34.0,124,18,49
2024-04-29,SKU-045,148.0,0,24,30
2024-04-29,SKU-046,119.0,0,17,25
2024-04-29,SKU-047,130.0,0,27,25
2024-04-29,SKU-048,129.0,0,24,107
2024-04-29,SKU-051,138.0,0,20,60
2024-04-29,SKU-052,75.0,82,23,134
2024-04-29,SKU-053,0.0,79,23,296
2024-04-29,SKU-056,121.0,0,29,26
2024-04-29,SKU-057,65.0,78,31,82
2024-04-29,SKU-058,51.0,59,25,70
2024-04-29,SKU-060,0.0,93,15,177
2024-05-06,SKU-001,81.0,0,21,55
2024-05-06,SKU-003,142.0,127,25,161
2024-05-06,SKU-004,67.0,67,29,69
2024-05-06,SKU-005,101.0,0,24,51
2024-05-06,SKU-006,0.0,103,28,307
2024-05-06,SKU-007,0.0,149,38,276
2024-05-06,SKU-008,85.0,0,31,37
2024-05-06,SKU-010,158.0,0,27,121
2024-05-06,SKU-011,39.0,0,25,27
2024-05-06,SKU-012,41.0,50,41,103
2024-05-06,SKU-013,118.0,144,14,181
2024-05-06,SKU-014,79.0,116,7,94
2024-05-06,SKU-015,103.0,0,11,72
2024-05-06,SKU-016,93.0,132,11,151
2024-05-06,SKU-018,73.0,69,8,75
2024-05-06,SKU-019,78.0,0,8,25
2024-05-06,SKU-020,70.0,149,12,100
2024-05-06,SKU-021,13.0,126,14,28
2024-05-06,SKU-024,89.0,0,11,44
2024-05-06,SKU-025,105.0,70,12,131
2024-05-06,SKU-026,54.0,76,10,76
2024-05-06,SKU-027,56.0,0,7,31
2024-05-06,SKU-028,48.0,0,17,16
2024-05-06,SKU-032,73.0,96,19,264
2024-05-06,SKU-033,25.0,62,18,208
2024-05-06,SKU-034,175.0,140,13,208
2024-05-06,SKU-036,97.0,128,17,190
2024-05-06,SKU-037,104.0,0,16,54
2024-05-06,SKU-038,82.0,0,19,57
2024-05-06,SKU-040,24.0,0,15,22
2024-05-06,SKU-041,96.0,0,26,8
2024-05-06,SKU-044,28.0,124,18,49
2024-05-06,SKU-045,140.0,0,24,30
2024-05-06,SKU-046,115.0,0,17,25
2024-05-06,SKU-047,122.0,0,27,25
2024-05-06,SKU-048,96.0,101,24,107
2024-05-06,SKU-051,121.0,0,20,60
2024-05-06,SKU-052,56.0,82,23,134
2024-05-06,SKU-053,0.0,79,23,296
2024-05-06,SKU-056,118.0,0,29,26
2024-05-06,SKU-057,55.0,78,31,82
2024-05-06,SKU-058,42.0,59,25,70
2024-05-06,SKU-060,26.0,81,15,177
2024-05-13,SKU-001,63.0,0,21,55
2024-05-13,SKU-003,114.0,127,25,161
2024-05-13,SKU-004,51.0,67,29,69
2024-05-13,SKU-005,83.0,0,24,51
2024-05-13,SKU-006,47.0,85,28,307
2024-05-13,SKU-007,0.0,149,38,276
2024-05-13,SKU-008,77.0,0,31,37
2024-05-13,SKU-010,135.0,0,27,121
2024-05-13,SKU-011,34.0,0,25,27
2024-05-13,SKU-012,79.0,141,41,103
2024-05-13,SKU-013,63.0,144,14,181
2024-05-13,SKU-014,141.0,0,7,94
2024-05-13,SKU-015,66.0,111,11,72
2024-05-13,SKU-016,163.0,0,11,151
2024-05-13,SKU-018,,0,8,75
2024-05-13,SKU-019,61.0,0,8,25
2024-05-13,SKU-020,177.0,0,12,100
2024-05-13,SKU-021,131.0,0,14,28
2024-05-13,SKU-024,77.0,0,11,44
2024-05-13,SKU-025,105.0,71,12,131
2024-05-13,SKU-026,96.0,0,10,76
2024-05-13,SKU-027,33.0,0,7,31
2024-05-13,SKU-028,39.0,0,17,16
2024-05-13,SKU-032,7.0,96,19,264
2024-05-13,SKU-033,35.0,148,18,208
2024-05-13,SKU-034,227.0,0,13,208
2024-05-13,SKU-036,43.0,128,17,190
2024-05-13,SKU-037,79.0,0,16,54
2024-05-13,SKU-038,67.0,0,19,57
2024-05-13,SKU-040,,104,15,22
2024-05-13,SKU-041,,0,26,8
2024-05-13,SKU-044,147.0,0,18,49
2024-05-13,SKU-045,133.0,0,24,30
2024-05-13,SKU-046,107.0,0,17,25
2024-05-13,SKU-047,117.0,0,27,25
2024-05-13,SKU-048,76.0,101,24,107
2024-05-13,SKU-051,110.0,0,20,60
2024-05-13,SKU-052,106.0,71,23,134
2024-05-13,SKU-053,0.0,79,23,296
2024-05-13,SKU-056,113.0,0,29,26
2024-05-13,SKU-057,39.0,78,31,82
2024-05-13,SKU-058,91.0,0,25,70
2024-05-13,SKU-060,0.0,81,15,177
2024-05-20,SKU-001,49.0,143,21,55
2024-05-20,SKU-003,83.0,127,25,161
2024-05-20,SKU-004,41.0,67,29,69
2024-05-20,SKU-005,74.0,0,24,51
2024-05-20,SKU-006,0.0,85,28,307
2024-05-20,SKU-007,115.0,84,38,276
2024-05-20,SKU-008,72.0,0,31,37
2024-05-20,SKU-010,116.0,106,27,121
2024-05-20,SKU-011,31.0,0,25,27
2024-05-20,SKU-012,70.0,141,41,103
2024-05-20,SKU-013,145.0,63,14,181
2024-05-20,SKU-014,77.0,126,7,94
2024-05-20,SKU-015,144.0,0,11,72
2024-05-20,SKU-016,105.0,147,11,151
2024-05-20,SKU-018,46.0,145,8,75
2024-05-20,SKU-019,50.0,0,8,25
2024-05-20,SKU-020,139.0,0,12,100
2024-05-20,SKU-021,124.0,0,14,28
2024-05-20,SKU-024,56.0,0,11,44
2024-05-20,SKU-025,118.0,79,12,131
2024-05-20,SKU-026,55.0,123,10,76
2024-05-20,SKU-027,10.0,62,7,31
2024-05-20,SKU-028,39.0,0,17,16
2024-05-20,SKU-031,114.0,103,12,134
2024-05-20,SKU-032,34.0,90,19,264
2024-05-20,SKU-033,0.0,148,18,208
2024-05-20,SKU-034,155.0,71,13,208
2024-05-20,SKU-036,123.0,106,17,190
2024-05-20,SKU-037,61.0,0,16,54
2024-05-20,SKU-038,55.0,136,19,57
2024-05-20,SKU-040,11.0,104,15,22
2024-05-20,SKU-041,92.0,0,26,8
2024-05-20,SKU-042,147.0,106,18,162
2024-05-20,SKU-044,135.0,0,18,49
2024-05-20,SKU-045,128.0,0,24,30
2024-05-20,SKU-046,101.0,0,17,25
2024-05-20,SKU-047,,0,27,25
2024-05-20,SKU-048,54.0,101,24,107
2024-05-20,SKU-049,153.0,0,19,13
2024-05-20,SKU-051,101.0,0,20,60
2024-05-20,SKU-052,76.0,71,23,134
2024-05-20,SKU-053,19.0,145,23,296
2024-05-20,SKU-056,107.0,0,29,26
2024-05-20,SKU-057,100.0,0,31,82
2024-05-20,SKU-058,75.0,0,25,70
2024-05-20,SKU-060,27.0,75,15,177
2024-05-27,SKU-001,36.0,143,21,55
2024-05-27,SKU-003,181.0,0,25,161
2024-05-27,SKU-004,20.0,67,29,69
2024-05-27,SKU-005,63.0,0,24,51
2024-05-27,SKU-006,0.0,85,28,307
2024-05-27,SKU-007,82.0,84,38,276
2024-05-27,SKU-008,67.0,0,31,37
2024-05-27,SKU-010,,106,27,121
2024-05-27,SKU-011,27.0,0,25,27
2024-05-27,SKU-012,59.0,141,41,103
2024-05-27,SKU-013,88.0,63,14,181
2024-05-27,SKU-014,148.0,0,7,94
2024-05-27,SKU-015,122.0,0,11,72
2024-05-27,SKU-016,183.0,0,11,151
2024-05-27,SKU-018,150.0,0,8,75
2024-05-27,SKU-019,34.0,0,8,25
2024-05-27,SKU-020,93.0,50,12,100
2024-05-27,SKU-021,116.0,0,14,28
2024-05-27,SKU-024,43.0,119,11,44
2024-05-27,SKU-025,145.0,0,12,131
2024-05-27,SKU-026,,0,10,76
2024-05-27,SKU-027,49.0,0,7,31
2024-05-27,SKU-028,33.0,0,17,16
2024-05-27,SKU-031,169.0,0,12,134
2024-05-27,SKU-032,0.0,90,19,264
2024-05-27,SKU-033,108.0,110,18,208
2024-05-27,SKU-034,159.0,139,13,208
2024-05-27,SKU-036,74.0,106,17,190
2024-05-27,SKU-037,47.0,67,16,54
2024-05-27,SKU-038,36.0,136,19,57
2024-05-27,SKU-040,110.0,0,15,22
2024-05-27,SKU-041,90.0,0,26,8
2024-05-27,SKU-042,105.0,106,18,162
2024-05-27,SKU-044,124.0,0,18,49
2024-05-27,SKU-045,124.0,0,24,30
2024-05-27,SKU-046,95.0,0,17,25
2024-05-27,SKU-047,102.0,0,27,25
2024-05-27,SKU-048,124.0,0,24,107
2024-05-27,SKU-049,150.0,0,19,13
2024-05-27,SKU-051,90.0,0,20,60
2024-05-27,SKU-052,46.0,71,23,134
2024-05-27,SKU-053,0.0,145,23,296
2024-05-27,SKU-056,102.0,0,29,26
2024-05-27,SKU-057,78.0,136,31,82
2024-05-27,SKU-058,64.0,82,25,70
2024-05-27,SKU-060,0.0,75,15,177
2024-06-03,SKU-001,27.0,143,21,55
2024-06-03,SKU-003,156.0,51,25,161
2024-06-03,SKU-004,76.0,0,29,69
2024-06-03,SKU-005,56.0,0,24,51
2024-06-03,SKU-006,0.0,85,28,307
2024-06-03,SKU-007,37.0,84,38,276
2024-06-03,SKU-008,58.0,0,31,37
2024-06-03,SKU-010,60.0,106,27,121
2024-06-03,SKU-011,25.0,79,25,27
2024-06-03,SKU-012,48.0,141,41,103
2024-06-03,SKU-013,78.0,100,14,181
2024-06-03,SKU-014,94.0,0,7,94
2024-06-03,SKU-015,83.0,0,11,72
2024-06-03,SKU-016,107.0,86,11,151
2024-06-03,SKU-018,115.0,0,8,75
2024-06-03,SKU-019,21.0,117,8,25
2024-06-03,SKU-020,100.0,0,12,100
2024-06-03,SKU-021,,0,14,28
2024-06-03,SKU-024,145.0,0,11,44
2024-06-03,SKU-025,94.0,146,12,131
2024-06-03,SKU-026,102.0,0,10,76
2024-06-03,SKU-027,32.0,0,7,31
2024-06-03,SKU-028,27.0,0,17,16
2024-06-03,SKU-031,126.0,55,12,134
2024-06-03,SKU-032,17.0,51,19,264
2024-06-03,SKU-033,63.0,110,18,208
2024-06-03,SKU-034,235.0,0,13,208
2024-06-03,SKU-036,120.0,138,17,190
2024-06-03,SKU-037,24.0,67,16,54
2024-06-03,SKU-038,163.0,0,19,57
2024-06-03,SKU-040,104.0,0,15,22
2024-06-03,SKU-041,90.0,0,26,8
2024-06-03,SKU-042,173.0,0,18,162
2024-06-03,SKU-044,114.0,0,18,49
2024-06-03,SKU-045,117.0,0,24,30
2024-06-03,SKU-046,90.0,0,17,25
2024-06-03,SKU-047,100.0,0,27,25
2024-06-03,SKU-048,107.0,0,24,107
2024-06-03,SKU-049,149.0,0,19,13
2024-06-03,SKU-051,74.0,0,20,60
2024-06-03,SKU-052,98.0,71,23,134
2024-06-03,SKU-053,0.0,145,23,296
2024-06-03,SKU-056,100.0,0,29,26
2024-06-03,SKU-057,65.0,136,31,82
2024-06-03,SKU-058,52.0,82,25,70
2024-06-03,SKU-060,7.0,135,15,177
2024-06-10,SKU-001,153.0,0,21,55
2024-06-10,SKU-003,126.0,51,25,161
2024-06-10,SKU-004,70.0,0,29,69
2024-06-10,SKU-005,49.0,95,24,51
2024-06-10,SKU-006,18.0,134,28,307
2024-06-10,SKU-007,0.0,84,38,276
2024-06-10,SKU-008,53.0,0,31,37
2024-06-10,SKU-010,148.0,0,27,121
2024-06-10,SKU-011,23.0,79,25,27
2024-06-10,SKU-012,35.0,141,41,103
2024-06-10,SKU-013,21.0,100,14,181
2024-06-10,SKU-014,35.0,86,7,94
2024-06-10,SKU-015,53.0,51,11,72
2024-06-10,SKU-016,129.0,105,11,151
2024-06-10,SKU-018,67.0,140,8,75
2024-06-10,SKU-019,128.0,0,8,25
2024-06-10,SKU-020,67.0,84,12,100
2024-06-10,SKU-021,101.0,0,14,28
2024-06-10,SKU-024,129.0,0,11,44
2024-06-10,SKU-025,191.0,0,12,131
2024-06-10,SKU-026,68.0,145,10,76
2024-06-10,SKU-027,14.0,130,7,31
2024-06-10,SKU-028,21.0,0,17,16
2024-06-10,SKU-031,137.0,0,12,134
2024-06-10,SKU-032,0.0,51,19,264
2024-06-10,SKU-033,110.0,135,18,208
2024-06-10,SKU-034,168.0,98,13,208
2024-06-10,SKU-036,75.0,138,17,190
2024-06-10,SKU-037,75.0,0,16,54
2024-06-10,SKU-038,143.0,0,19,57
2024-06-10,SKU-040,97.0,0,15,22
2024-06-10,SKU-041,90.0,0,26,8
2024-06-10,SKU-042,140.0,135,18,162
2024-06-10,SKU-044,93.0,0,18,49
2024-06-10,SKU-045,112.0,0,24,30
2024-06-10,SKU-046,82.0,0,17,25
2024-06-10,SKU-047,100.0,0,27,25
2024-06-10,SKU-048,88.0,108,24,107
2024-06-10,SKU-049,147.0,0,19,13
2024-06-10,SKU-051,59.0,104,20,60
2024-06-10,SKU-052,64.0,71,23,134
2024-06-10,SKU-053,79.0,96,23,296
2024-06-10,SKU-056,99.0,0,29,26
2024-06-10,SKU-057,50.0,136,31,82
2024-06-10,SKU-058,36.0,82,25,70
2024-06-10,SKU-060,0.0,135,15,177
2024-06-17,SKU-001,147.0,0,21,55
2024-06-17,SKU-003,95.0,51,25,161
2024-06-17,SKU-004,63.0,58,29,69
2024-06-17,SKU-005,39.0,95,24,51
2024-06-17,SKU-006,0.0,134,28,307
2024-06-17,SKU-007,0.0,84,38,276
2024-06-17,SKU-008,42.0,0,31,37
2024-06-17,SKU-010,114.0,112,27,121
2024-06-17,SKU-011,16.0,79,25,27
2024-06-17,SKU-012,162.0,0,41,103
2024-06-17,SKU-013,53.0,68,14,181
2024-06-17,SKU-014,50.0,111,7,94
2024-06-17,SKU-015,65.0,145,11,72
2024-06-17,SKU-016,160.0,0,11,151
2024-06-17,SKU-018,165.0,0,8,75
2024-06-17,SKU-019,109.0,0,8,25
2024-06-17,SKU-020,110.0,0,12,100
2024-06-17,SKU-021,87.0,0,14,28
2024-06-17,SKU-024,109.0,0,11,44
2024-06-17,SKU-025,147.0,0,12,131
2024-06-17,SKU-026,192.0,0,10,76
2024-06-17,SKU-027,130.0,0,7,31
2024-06-17,SKU-028,20.0,0,17,16
2024-06-17,SKU-031,72.0,113,12,134
2024-06-17,SKU-032,0.0,140,19,264
2024-06-17,SKU-033,48.0,135,18,208
2024-06-17,SKU-034,188.0,90,13,208
2024-06-17,SKU-036,149.0,146,17,190
2024-06-17,SKU-037,65.0,0,16,54
2024-06-17,SKU-038,128.0,0,19,57
2024-06-17,SKU-040,93.0,0,15,22
2024-06-17,SKU-041,88.0,0,26,8
2024-06-17,SKU-042,97.0,135,18,162
2024-06-17,SKU-044,81.0,0,18,49
2024-06-17,SKU-045,107.0,0,24,30
2024-06-17,SKU-046,80.0,0,17,25
2024-06-17,SKU-047,96.0,0,27,25
2024-06-17,SKU-048,67.0,108,24,107
2024-06-17,SKU-049,145.0,0,19,13
2024-06-17,SKU-051,41.0,104,20,60
2024-06-17,SKU-052,38.0,71,23,134
2024-06-17,SKU-053,19.0,96,23,296
2024-06-17,SKU-056,95.0,0,29,26
2024-06-17,SKU-057,41.0,136,31,82
2024-06-17,SKU-058,104.0,0,25,70
2024-06-17,SKU-060,82.0,78,15,177
2024-06-24,SKU-001,133.0,0,21,55
2024-06-24,SKU-003,117.0,70,25,161
2024-06-24,SKU-004,48.0,58,29,69
2024-06-24,SKU-005,28.0,95,24,51
2024-06-24,SKU-006,0.0,134,28,307
2024-06-24,SKU-007,42.0,123,38,276
2024-06-24,SKU-008,32.0,64,31,37
2024-06-24,SKU-010,92.0,112,27,121
2024-06-24,SKU-011,91.0,0,25,27
2024-06-24,SKU-012,149.0,0,41,103
2024-06-24,SKU-013,3.0,68,14,181
2024-06-24,SKU-014,101.0,0,7,94
2024-06-24,SKU-015,189.0,0,11,72
2024-06-24,SKU-016,93.0,66,11,151
2024-06-24,SKU-018,125.0,0,8,75
2024-06-24,SKU-019,92.0,0,8,25
2024-06-24,SKU-020,66.0,76,12,100
2024-06-24,SKU-021,78.0,0,14,28
2024-06-24,SKU-024,92.0,0,11,44
2024-06-24,SKU-025,107.0,131,12,131
2024-06-24,SKU-026,150.0,0,10,76
2024-06-24,SKU-027,116.0,0,7,31
2024-06-24,SKU-028,14.0,99,17,16
2024-06-24,SKU-031,130.0,91,12,134
2024-06-24,SKU-032,0.0,140,19,264
2024-06-24,SKU-033,138.0,144,18,208
2024-06-24,SKU-034,211.0,0,13,208
2024-06-24,SKU-036,86.0,146,17,190
2024-06-24,SKU-037,57.0,0,16,54
2024-06-24,SKU-038,119.0,0,19,57
2024-06-24,SKU-040,86.0,0,15,22
2024-06-24,SKU-041,86.0,0,26,8
2024-06-24,SKU-042,197.0,0,18,162
2024-06-24,SKU-044,65.0,0,18,49
2024-06-24,SKU-045,103.0,0,24,30
2024-06-24,SKU-046,73.0,0,17,25
2024-06-24,SKU-047,90.0,0,27,25
2024-06-24,SKU-048,48.0,108,24,107
2024-06-24,SKU-049,143.0,0,19,13
2024-06-24,SKU-051,135.0,0,20,60
2024-06-24,SKU-052,70.0,92,23,134
2024-06-24,SKU-053,0.0,96,23,296
2024-06-24,SKU-056,93.0,0,29,26
2024-06-24,SKU-057,169.0,0,31,82
2024-06-24,SKU-058,91.0,0,25,70
2024-06-24,SKU-060,31.0,78,15,177
2024-07-01,SKU-001,116.0,0,21,55
2024-07-01,SKU-003,88.0,70,25,161
2024-07-01,SKU-004,34.0,58,29,69
2024-07-01,SKU-005,109.0,0,24,51
2024-07-01,SKU-006,0.0,134,28,307
2024-07-01,SKU-007,5.0,123,38,276
2024-07-01,SKU-008,28.0,64,31,37
2024-07-01,SKU-010,63.0,112,27,121
2024-07-01,SKU-011,85.0,0,25,27
2024-07-01,SKU-012,128.0,0,41,103
2024-07-01,SKU-013,18.0,105,14,181
2024-07-01,SKU-014,36.0,87,7,94
2024-07-01,SKU-015,163.0,0,11,72
2024-07-01,SKU-016,81.0,83,11,151
2024-07-01,SKU-018,80.0,0,8,75
2024-07-01,SKU-019,76.0,0,8,25
2024-07-01,SKU-020,116.0,0,12,100
2024-07-01,SKU-021,69.0,0,14,28
2024-07-01,SKU-024,72.0,0,11,44
2024-07-01,SKU-025,191.0,0,12,131
2024-07-01,SKU-026,115.0,0,10,76
2024-07-01,SKU-027,89.0,0,7,31
2024-07-01,SKU-028,12.0,99,17,16
2024-07-01,SKU-031,171.0,0,12,134
2024-07-01,SKU-032,71.0,63,19,264
2024-07-01,SKU-033,81.0,144,18,208
2024-07-01,SKU-034,129.0,83,13,208
2024-07-01,SKU-036,180.0,125,17,190
2024-07-01,SKU-037,35.0,75,16,54
2024-07-01,SKU-038,105.0,0,19,57
2024-07-01,SKU-040,80.0,0,15,22
2024-07-01,SKU-041,85.0,0,26,8
2024-07-01,SKU-042,156.0,50,18,162
2024-07-01,SKU-043,59.0,53,15,179
2024-07-01,SKU-044,,0,18,49
2024-07-01,SKU-045,101.0,0,24,30
2024-07-01,SKU-046,66.0,0,17,25
2024-07-01,SKU-047,87.0,0,27,25
2024-07-01,SKU-048,137.0,0,24,107
2024-07-01,SKU-049,139.0,0,19,13
2024-07-01,SKU-051,120.0,0,20,60
2024-07-01,SKU-052,30.0,92,23,134
2024-07-01,SKU-053,26.0,59,23,296
2024-07-01,SKU-056,89.0,0,29,26
2024-07-01,SKU-057,158.0,0,31,82
2024-07-01,SKU-058,76.0,0,25,70
2024-07-01,SKU-060,69.0,144,15,177
2024-07-08,SKU-001,108.0,0,21,55
2024-07-08,SKU-003,63.0,70,25,161
2024-07-08,SKU-004,20.0,58,29,69
2024-07-08,SKU-005,104.0,0,24,51
2024-07-08,SKU-006,76.0,97,28,307
2024-07-08,SKU-007,0.0,123,38,276
2024-07-08,SKU-008,24.0,64,31,37
2024-07-08,SKU-010,155.0,0,27,121
2024-07-08,SKU-011,79.0,0,25,27
2024-07-08,SKU-012,117.0,0,41,103
2024-07-08,SKU-013,0.0,105,14,181
2024-07-08,SKU-014,53.0,128,7,94
2024-07-08,SKU-015,130.0,0,11,72
2024-07-08,SKU-016,99.0,50,11,151
2024-07-08,SKU-018,38.0,77,8,75
2024-07-08,SKU-019,61.0,0,8,25
2024-07-08,SKU-020,77.0,121,12,100
2024-07-08,SKU-021,60.0,0,14,28
2024-07-08,SKU-024,51.0,0,11,44
2024-07-08,SKU-025,149.0,0,12,131
2024-07-08,SKU-026,79.0,0,10,76
2024-07-08,SKU-027,74.0,0,7,31
2024-07-08,SKU-028,105.0,0,17,16
2024-07-08,SKU-031,133.0,73,12,134
2024-07-08,SKU-032,6.0,63,19,264
2024-07-08,SKU-033,164.0,82,18,208
2024-07-08,SKU-034,128.0,51,13,208
2024-07-08,SKU-036,117.0,125,17,190
2024-07-08,SKU-037,18.0,75,16,54
2024-07-08,SKU-038,97.0,0,19,57
2024-07-08,SKU-040,75.0,0,15,22
2024-07-08,SKU-041,83.0,0,26,8
2024-07-08,SKU-042,113.0,50,18,162
2024-07-08,SKU-043,3.0,53,15,179
2024-07-08,SKU-044,38.0,80,18,49
2024-07-08,SKU-045,90.0,0,24,30
2024-07-08,SKU-046,55.0,0,17,25
2024-07-08,SKU-047,82.0,0,27,25
2024-07-08,SKU-048,120.0,0,24,107
2024-07-08,SKU-049,134.0,0,19,13
2024-07-08,SKU-051,104.0,0,20,60
2024-07-08,SKU-052,10.0,92,23,134
2024-07-08,SKU-053,0.0,59,23,296
2024-07-08,SKU-056,85.0,0,29,26
2024-07-08,SKU-057,144.0,0,31,82
2024-07-08,SKU-058,64.0,56,25,70
2024-07-08,SKU-060,8.0,144,15,177
2024-07-15,SKU-001,97.0,0,21,55
2024-07-15,SKU-003,103.0,124,25,161
2024-07-15,SKU-004,68.0,71,29,69
2024-07-15,SKU-005,94.0,0,24,51
2024-07-15,SKU-006,8.0,97,28,307
2024-07-15,SKU-007,0.0,123,38,276
2024-07-15,SKU-008,18.0,64,31,37
2024-07-15,SKU-010,133.0,0,27,121
2024-07-15,SKU-011,74.0,0,25,27
2024-07-15,SKU-012,100.0,67,41,103
2024-07-15,SKU-013,54.0,136,14,181
2024-07-15,SKU-014,127.0,0,7,94
2024-07-15,SKU-015,100.0,0,11,72
2024-07-15,SKU-016,91.0,114,11,151
2024-07-15,SKU-018,75.0,0,8,75
2024-07-15,SKU-019,45.0,0,8,25
2024-07-15,SKU-020,158.0,0,12,100
2024-07-15,SKU-021,50.0,0,14,28
2024-07-15,SKU-024,30.0,78,11,44
2024-07-15,SKU-025,98.0,150,12,131
2024-07-15,SKU-026,41.0,89,10,76
2024-07-15,SKU-027,57.0,0,7,31
2024-07-15,SKU-028,99.0,0,17,16
2024-07-15,SKU-031,160.0,0,12,134
2024-07-15,SKU-032,0.0,75,19,264
2024-07-15,SKU-033,112.0,82,18,208
2024-07-15,SKU-034,119.0,99,13,208
2024-07-15,SKU-036,199.0,0,17,190
2024-07-15,SKU-037,72.0,0,16,54
2024-07-15,SKU-038,85.0,0,19,57
2024-07-15,SKU-040,68.0,0,15,22
2024-07-15,SKU-041,81.0,0,26,8
2024-07-15,SKU-042,116.0,84,18,162
2024-07-15,SKU-043,0.0,88,15,179
2024-07-15,SKU-044,26.0,80,18,49
2024-07-15,SKU-045,81.0,0,24,30
2024-07-15,SKU-046,42.0,0,17,25
2024-07-15,SKU-047,77.0,0,27,25
2024-07-15,SKU-048,93.0,97,24,107
2024-07-15,SKU-049,130.0,0,19,13
2024-07-15,SKU-051,91.0,0,20,60
2024-07-15,SKU-052,70.0,99,23,134
2024-07-15,SKU-053,0.0,59,23,296
2024-07-15,SKU-056,83.0,0,29,26
2024-07-15,SKU-057,132.0,0,31,82
2024-07-15,SKU-058,50.0,56,25,70
2024-07-15,SKU-060,105.0,104,15,177
2024-07-22,SKU-001,87.0,0,21,55
2024-07-22,SKU-003,79.0,124,25,161
2024-07-22,SKU-004,52.0,71,29,69
2024-07-22,SKU-005,84.0,0,24,51
2024-07-22,SKU-006,0.0,97,28,307
2024-07-22,SKU-007,0.0,123,38,276
2024-07-22,SKU-008,75.0,0,31,37
